File,No,schoolType,school,ageGroup,type,year,sex,value,number,rate
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,28,男,27,27,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,28,女,9,9,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,28,合計,36,36,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,28,男,4%,,0.04
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,28,女,3%,,0.03
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,27,男,647,647,
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,27,女,332,332,
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,27,合計,979,979,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,27,男,43,43,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,27,女,8,8,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,27,合計,51,51,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,27,男,7%,,0.07
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,27,女,2%,,0.02
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,26,男,681,681,
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,26,女,364,364,
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,26,合計,1045,1045,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,26,男,37,37,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,26,女,8,8,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,26,合計,45,45,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,26,男,5%,,0.05
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,26,女,2%,,0.02
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,25,男,606,606,
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,25,女,313,313,
MedSchool.csv,60,私立,昭和大学,うち20歳,受験者,25,合計,919,919,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,25,男,49,49,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,25,女,4,4,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格者,25,合計,53,53,
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,25,男,8%,,0.08
MedSchool.csv,60,私立,昭和大学,うち20歳,合格率,25,女,1%,,0.01
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,30,男,220,220,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,30,女,108,108,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,30,合計,328,328,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,30,男,10,10,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,30,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,30,合計,10,10,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,30,男,5%,,0.05
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,30,女,0%,,0
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,29,男,268,268,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,29,女,118,118,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,29,合計,386,386,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,29,男,7,7,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,29,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,29,合計,7,7,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,29,男,3%,,0.03
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,29,女,0%,,0
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,28,男,328,328,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,28,女,133,133,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,28,合計,461,461,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,28,男,4,4,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,28,女,3,3,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,28,合計,7,7,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,28,男,1%,,0.01
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,28,女,2%,,0.02
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,27,男,288,288,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,27,女,136,136,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,27,合計,424,424,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,27,男,7,7,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,27,女,2,2,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,27,合計,9,9,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,27,男,2%,,0.02
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,27,女,1%,,0.01
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,26,男,339,339,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,26,女,141,141,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,26,合計,480,480,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,26,男,10,10,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,26,女,1,1,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,26,合計,11,11,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,26,男,3%,,0.03
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,26,女,1%,,0.01
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,25,男,323,323,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,25,女,117,117,
MedSchool.csv,60,私立,昭和大学,うち21歳,受験者,25,合計,440,440,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,25,男,17,17,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,25,女,3,3,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格者,25,合計,20,20,
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,25,男,5%,,0.05
MedSchool.csv,60,私立,昭和大学,うち21歳,合格率,25,女,3%,,0.03
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,30,男,266,266,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,30,女,98,98,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,30,合計,364,364,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,30,男,1,1,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,30,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,30,合計,1,1,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,30,男,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,30,女,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,29,男,387,387,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,29,女,124,124,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,29,合計,511,511,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,29,男,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,29,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,29,合計,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,29,男,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,29,女,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,28,男,455,455,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,28,女,146,146,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,28,合計,601,601,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,28,男,4,4,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,28,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,28,合計,4,4,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,28,男,1%,,0.01
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,28,女,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,27,男,467,467,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,27,女,138,138,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,27,合計,605,605,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,27,男,4,4,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,27,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,27,合計,4,4,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,27,男,1%,,0.01
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,27,女,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,26,男,484,484,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,26,女,186,186,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,26,合計,670,670,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,26,男,2,2,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,26,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,26,合計,2,2,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,26,男,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,26,女,0%,,0
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,25,男,451,451,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,25,女,151,151,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,受験者,25,合計,602,602,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,25,男,3,3,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,25,女,0,0,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格者,25,合計,3,3,
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,25,男,1%,,0.01
MedSchool.csv,60,私立,昭和大学,うち22歳以上,合格率,25,女,0%,,0
MedSchool.csv,61,私立,帝京大学,合計,受験者,30,男,5542,5542,
MedSchool.csv,61,私立,帝京大学,合計,受験者,30,女,3315,3315,
MedSchool.csv,61,私立,帝京大学,合計,受験者,30,合計,8857,8857,
MedSchool.csv,61,私立,帝京大学,合計,合格者,30,男,126,126,
MedSchool.csv,61,私立,帝京大学,合計,合格者,30,女,84,84,
MedSchool.csv,61,私立,帝京大学,合計,合格者,30,合計,210,210,
MedSchool.csv,61,私立,帝京大学,合計,合格率,30,男,2%,,0.02
MedSchool.csv,61,私立,帝京大学,合計,合格率,30,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,合計,受験者,29,男,5449,5449,
MedSchool.csv,61,私立,帝京大学,合計,受験者,29,女,3180,3180,
MedSchool.csv,61,私立,帝京大学,合計,受験者,29,合計,8629,8629,
MedSchool.csv,61,私立,帝京大学,合計,合格者,29,男,164,164,
MedSchool.csv,61,私立,帝京大学,合計,合格者,29,女,99,99,
MedSchool.csv,61,私立,帝京大学,合計,合格者,29,合計,263,263,
MedSchool.csv,61,私立,帝京大学,合計,合格率,29,男,3%,,0.03
MedSchool.csv,61,私立,帝京大学,合計,合格率,29,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,合計,受験者,28,男,4711,4711,
MedSchool.csv,61,私立,帝京大学,合計,受験者,28,女,3226,3226,
MedSchool.csv,61,私立,帝京大学,合計,受験者,28,合計,7937,7937,
MedSchool.csv,61,私立,帝京大学,合計,合格者,28,男,173,173,
MedSchool.csv,61,私立,帝京大学,合計,合格者,28,女,117,117,
MedSchool.csv,61,私立,帝京大学,合計,合格者,28,合計,290,290,
MedSchool.csv,61,私立,帝京大学,合計,合格率,28,男,4%,,0.04
MedSchool.csv,61,私立,帝京大学,合計,合格率,28,女,4%,,0.04
MedSchool.csv,61,私立,帝京大学,合計,受験者,27,男,4986,4986,
MedSchool.csv,61,私立,帝京大学,合計,受験者,27,女,3067,3067,
MedSchool.csv,61,私立,帝京大学,合計,受験者,27,合計,8053,8053,
MedSchool.csv,61,私立,帝京大学,合計,合格者,27,男,184,184,
MedSchool.csv,61,私立,帝京大学,合計,合格者,27,女,81,81,
MedSchool.csv,61,私立,帝京大学,合計,合格者,27,合計,265,265,
MedSchool.csv,61,私立,帝京大学,合計,合格率,27,男,4%,,0.04
MedSchool.csv,61,私立,帝京大学,合計,合格率,27,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,合計,受験者,26,男,5151,5151,
MedSchool.csv,61,私立,帝京大学,合計,受験者,26,女,3309,3309,
MedSchool.csv,61,私立,帝京大学,合計,受験者,26,合計,8460,8460,
MedSchool.csv,61,私立,帝京大学,合計,合格者,26,男,160,160,
MedSchool.csv,61,私立,帝京大学,合計,合格者,26,女,74,74,
MedSchool.csv,61,私立,帝京大学,合計,合格者,26,合計,234,234,
MedSchool.csv,61,私立,帝京大学,合計,合格率,26,男,3%,,0.03
MedSchool.csv,61,私立,帝京大学,合計,合格率,26,女,2%,,0.02
MedSchool.csv,61,私立,帝京大学,合計,受験者,25,男,3276,3276,
MedSchool.csv,61,私立,帝京大学,合計,受験者,25,女,1997,1997,
MedSchool.csv,61,私立,帝京大学,合計,受験者,25,合計,5273,5273,
MedSchool.csv,61,私立,帝京大学,合計,合格者,25,男,128,128,
MedSchool.csv,61,私立,帝京大学,合計,合格者,25,女,84,84,
MedSchool.csv,61,私立,帝京大学,合計,合格者,25,合計,212,212,
MedSchool.csv,61,私立,帝京大学,合計,合格率,25,男,4%,,0.04
MedSchool.csv,61,私立,帝京大学,合計,合格率,25,女,4%,,0.04
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,30,男,1158,1158,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,30,女,1069,1069,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,30,合計,2227,2227,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,30,男,17,17,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,30,女,28,28,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,30,合計,45,45,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,30,男,1%,,0.01
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,30,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,29,男,1082,1082,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,29,女,946,946,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,29,合計,2028,2028,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,29,男,41,41,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,29,女,23,23,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,29,合計,64,64,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,29,男,4%,,0.04
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,29,女,2%,,0.02
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,28,男,953,953,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,28,女,1007,1007,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,28,合計,1960,1960,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,28,男,22,22,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,28,女,19,19,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,28,合計,41,41,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,28,男,2%,,0.02
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,28,女,2%,,0.02
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,27,男,1045,1045,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,27,女,870,870,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,27,合計,1915,1915,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,27,男,21,21,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,27,女,21,21,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,27,合計,42,42,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,27,男,2%,,0.02
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,27,女,2%,,0.02
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,26,男,1146,1146,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,26,女,923,923,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,26,合計,2069,2069,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,26,男,30,30,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,26,女,12,12,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,26,合計,42,42,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,26,男,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,26,女,1%,,0.01
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,25,男,811,811,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,25,女,618,618,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,受験者,25,合計,1429,1429,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,25,男,28,28,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,25,女,18,18,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格者,25,合計,46,46,
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,25,男,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち18歳以下,合格率,25,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,30,男,1351,1351,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,30,女,891,891,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,30,合計,2242,2242,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,30,男,43,43,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,30,女,25,25,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,30,合計,68,68,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,30,男,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,30,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,29,男,1122,1122,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,29,女,918,918,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,29,合計,2040,2040,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,29,男,54,54,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,29,女,41,41,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,29,合計,95,95,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,29,男,5%,,0.05
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,29,女,4%,,0.04
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,28,男,1103,1103,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,28,女,833,833,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,28,合計,1936,1936,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,28,男,72,72,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,28,女,48,48,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,28,合計,120,120,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,28,男,7%,,0.07
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,28,女,6%,,0.06
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,27,男,1104,1104,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,27,女,797,797,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,27,合計,1901,1901,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,27,男,79,79,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,27,女,35,35,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,27,合計,114,114,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,27,男,7%,,0.07
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,27,女,4%,,0.04
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,26,男,1218,1218,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,26,女,926,926,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,26,合計,2144,2144,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,26,男,54,54,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,26,女,26,26,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,26,合計,80,80,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,26,男,4%,,0.04
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,26,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,25,男,694,694,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,25,女,476,476,
MedSchool.csv,61,私立,帝京大学,うち19歳,受験者,25,合計,1170,1170,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,25,男,43,43,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,25,女,33,33,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格者,25,合計,76,76,
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,25,男,6%,,0.06
MedSchool.csv,61,私立,帝京大学,うち19歳,合格率,25,女,7%,,0.07
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,30,男,920,920,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,30,女,534,534,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,30,合計,1454,1454,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,30,男,32,32,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,30,女,15,15,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,30,合計,47,47,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,30,男,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,30,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,29,男,955,955,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,29,女,476,476,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,29,合計,1431,1431,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,29,男,46,46,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,29,女,22,22,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,29,合計,68,68,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,29,男,5%,,0.05
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,29,女,5%,,0.05
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,28,男,764,764,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,28,女,510,510,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,28,合計,1274,1274,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,28,男,48,48,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,28,女,43,43,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,28,合計,91,91,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,28,男,6%,,0.06
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,28,女,8%,,0.08
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,27,男,880,880,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,27,女,543,543,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,27,合計,1423,1423,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,27,男,49,49,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,27,女,16,16,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,27,合計,65,65,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,27,男,6%,,0.06
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,27,女,3%,,0.03
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,26,男,873,873,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,26,女,526,526,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,26,合計,1399,1399,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,26,男,47,47,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,26,女,23,23,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,26,合計,70,70,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,26,男,5%,,0.05
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,26,女,4%,,0.04
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,25,男,509,509,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,25,女,310,310,
MedSchool.csv,61,私立,帝京大学,うち20歳,受験者,25,合計,819,819,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,25,男,27,27,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,25,女,24,24,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格者,25,合計,51,51,
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,25,男,5%,,0.05
MedSchool.csv,61,私立,帝京大学,うち20歳,合格率,25,女,8%,,0.08
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,30,男,541,541,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,30,女,247,247,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,30,合計,788,788,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,30,男,8,8,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,30,女,5,5,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,30,合計,13,13,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格率,30,男,1%,,0.01
MedSchool.csv,61,私立,帝京大学,うち21歳,合格率,30,女,2%,,0.02
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,29,男,548,548,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,29,女,229,229,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,29,合計,777,777,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,29,男,5,5,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,29,女,3,3,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,29,合計,8,8,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格率,29,男,1%,,0.01
MedSchool.csv,61,私立,帝京大学,うち21歳,合格率,29,女,1%,,0.01
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,28,男,488,488,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,28,女,274,274,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,28,合計,762,762,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,28,男,8,8,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,28,女,1,1,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,28,合計,9,9,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格率,28,男,2%,,0.02
MedSchool.csv,61,私立,帝京大学,うち21歳,合格率,28,女,0%,,0
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,27,男,518,518,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,27,女,240,240,
MedSchool.csv,61,私立,帝京大学,うち21歳,受験者,27,合計,758,758,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,27,男,12,12,
MedSchool.csv,61,私立,帝京大学,うち21歳,合格者,27,女,3,3,
